"Month","Total","Hol","VFR","Bus","Oth","NSW","VIC","QLD","SA","WA","TAS","NT","Hol_NSW","VFR_NSW","Bus_NSW","Oth_NSW","Hol_VIC","VFR_VIC","Bus_VIC","Oth_VIC","Hol_QLD","VFR_QLD","Bus_QLD","Oth_QLD","Hol_SA","VFR_SA","Bus_SA","Oth_SA","Hol_WA","VFR_WA","Bus_WA","Oth_WA","Hol_TAS","VFR_TAS","Bus_TAS","Oth_TAS","Hol_NT","VFR_NT","Bus_NT","Oth_NT"
"2007-05",18453.97753,8205.323951,5837.886108,3647.557613,763.2098622,5533.674399,3113.912906,5420.612777,1137.263046,1808.447998,591.336538,848.7298699,2148.964029,2097.802398,993.136124,293.7718483,1429.032519,1025.290723,565.4571951,94.1324688,2742.675945,1549.388943,1005.157975,123.3899137,462.9237393,385.2197567,208.0074633,81.1120867,666.5048258,429.9419893,613.4309981,98.5701852,333.5477867,122.335202,104.2440668,31.2094825,421.6751065,227.9070961,158.1237903,41.023877
"2007-06",21437.72823,8848.136435,6518.202376,4842.747312,1228.642109,5686.430854,3517.132402,5706.47206,1472.26711,3324.098956,795.9776795,935.3491713,2363.262759,2043.561417,922.9395836,356.6670948,1404.441989,1248.900815,672.9000746,190.8895227,2318.096108,1948.852171,1148.458579,291.0652019,612.3345348,468.1306147,322.4936699,69.3082904,1238.898221,491.4661716,1313.036418,280.6981448,334.731903,161.0417561,278.4329138,21.7711066,576.3709207,156.2494308,184.486072,18.2427478
"2007-07",24212.33816,11521.67222,7602.385993,3971.247135,1117.032812,7212.550167,3781.844625,7687.25016,1594.706197,2501.602801,531.3214187,903.0627896,3291.98689,2353.963012,1215.261342,351.3389222,1690.700183,1318.533422,654.2079916,118.4030283,3874.122036,2455.132094,1018.735287,339.2607428,739.2765137,527.2770586,258.1131919,70.0394332,1065.907583,617.6067733,632.2642315,185.8242134,254.2469259,172.9431258,89.4861339,14.6452331,605.4320869,156.9305077,103.1789565,37.5212385
"2007-08",20687.7592,9508.90294,5712.624469,4399.300692,1066.931097,5510.754119,3013.677031,6101.513112,1090.807418,3808.063229,263.6556656,899.2886233,2374.730596,1737.08378,979.3986395,419.541104,1205.344914,868.949168,769.0576382,170.325311,3153.599119,1671.304505,1145.114177,131.4953109,430.9155455,353.4248547,246.5597876,59.9072305,1724.136803,922.3834717,942.4035995,219.139355,69.9525772,66.1513948,67.8106659,59.7410277,550.2233854,93.3272948,248.9561848,6.7817583
"2007-09",23677.35371,12250.70742,6591.136975,3827.349351,1008.159967,5935.806375,3691.343724,8666.491398,1443.613843,2688.117101,465.8989297,786.0823413,2687.062266,2018.183256,937.5501434,293.0107098,1593.811195,1302.443327,594.0071566,201.0820454,4914.89981,2115.213776,1293.894626,342.4831861,568.3591068,394.4570493,387.2673535,93.5303335,1735.438792,471.0294423,426.4260486,55.2228177,204.8723315,178.6803952,79.6574823,2.6887207,546.2639164,111.1297303,108.5465408,20.1421538
"2007-10",27442.5671,14219.67306,7644.570665,4316.802364,1261.521008,8767.219695,4594.665892,7345.663314,1783.557711,3376.339778,863.4030566,711.7176501,3896.411676,3365.50115,1092.660868,412.6460006,2406.251848,1259.872351,773.7947921,154.7469013,4322.140344,1734.890807,1033.873588,254.7585759,895.9837462,523.929771,257.3456252,106.2985685,1806.105444,561.4604352,745.5572656,263.2166329,434.0029512,148.0920389,214.2547191,67.0533474,458.777051,50.8241119,199.3155057,2.8009815
"2007-11",19875.61456,9286.445384,6133.937065,3640.8676,814.3645152,5982.578144,3808.350287,5241.302166,1479.303376,2017.791396,837.0829563,509.2062383,2467.553605,2078.773756,1055.390547,380.8602361,1595.368461,1386.071244,711.2532904,115.6572911,2998.312347,1405.747836,695.564895,141.6770877,590.7077664,495.2823548,324.7624246,68.55083,887.5988456,481.2228794,580.8167713,68.1529001,476.8113191,241.0597059,79.7457611,39.4661702,270.0930394,45.7792882,193.3339107,0
"2007-12",21264.85981,9089.405806,8543.177932,2847.34267,784.9334066,6818.60118,4215.669651,5618.577782,1366.961862,2251.989952,758.5228198,234.5365654,2883.33177,2870.118687,934.6592103,130.4915124,1523.166776,2054.492982,404.385619,233.6242737,2871.290573,1934.346671,526.9760053,285.964533,539.2205247,613.7871208,142.5828459,71.3713709,715.5910021,776.6961846,705.2745706,54.4281948,434.6097622,246.2460101,70.7161812,6.9508663,122.195397,47.4902757,62.7482372,2.1026555
"2008-01",44507.35736,28137.1547,12001.20578,2327.544663,2041.452224,15364.49497,10039.07348,10627.58294,3349.779666,3439.360218,1392.358363,294.7077235,9489.296166,4783.634122,787.1116975,304.4529869,7206.358641,2290.26694,443.1777215,99.2701812,6143.359867,2613.46154,336.8433694,1533.918162,2056.947469,1050.478757,188.7837683,53.5696717,2178.831819,880.6919738,340.1604094,39.6760166,939.6626911,353.7533069,89.3059928,9.6363724,122.6980463,28.9191399,142.161704,0.9288333
"2008-02",18003.95831,8201.125649,5934.716185,3084.767815,783.3486651,5880.016793,3717.015552,4542.575299,1120.993476,1622.749788,899.5194859,221.0879215,2636.956729,2263.293208,757.6273011,222.139554,1734.168658,1157.858977,710.9874618,114.0004549,2094.957509,1420.676117,777.5436115,249.3980615,512.7232307,335.0540612,207.6670559,65.5491277,555.1434801,505.2182477,483.6573308,78.7307289,543.7942337,244.5871512,96.8714058,14.2666952,123.3818074,8.0284231,50.4136481,39.2640429
"2008-03",24004.00094,12374.74564,7170.220498,3694.881075,764.1537252,7637.132488,5145.920821,5700.453199,1618.450415,2417.66051,1229.306294,255.077216,3759.89566,2561.363825,960.2381655,355.6348364,2908.319081,1416.615065,646.5908848,174.39579,2721.041295,1781.841927,1106.744196,90.8257816,877.2798888,477.3244779,246.6161056,17.2299428,1077.242603,625.5743089,624.2986974,90.5449013,900.8728266,250.6138552,53.1569403,24.6626717,130.0942898,56.8870387,57.2360861,10.8598014
"2008-04",21568.50254,10817.77368,7025.176452,2961.966669,763.5857373,7300.162322,3928.527817,5174.031691,1555.602468,2045.239741,1144.374186,420.5643163,3537.43293,2433.523114,938.3237208,390.8825577,2121.044223,1287.774583,417.5731601,102.1358502,2600.510716,1866.91817,614.0425436,92.5602614,813.3843591,393.8228167,318.4244263,29.9708655,960.4078184,500.9052521,462.0224452,121.9042249,609.4434436,447.7138648,68.1687638,19.0481139,175.5501924,94.5186514,143.4116088,7.0838637
"2008-05",19103.32245,8230.056629,6195.947294,3945.868455,731.4500773,6067.520867,3719.06954,5131.381109,1320.924268,1914.208542,397.5686349,552.6494945,2459.841041,2141.891605,1201.480466,264.3077553,1389.509702,1539.803183,695.1573462,94.5993086,2475.651035,1540.123572,1044.007558,71.5989439,534.6277529,375.5112719,247.2628308,163.5224124,932.0669486,395.6046766,496.5424467,89.99447,244.0966955,91.1651707,45.1194405,17.1873282,194.2634546,111.8478142,216.2983668,30.2398589
"2008-06",18335.18474,8412.363832,6136.278667,3001.673826,784.8684192,5561.854803,3378.745423,5085.196664,1081.179522,1942.504273,530.9767367,754.7273214,2307.36194,2049.308847,951.8669831,253.3170331,1577.514851,1251.240047,335.2083002,214.7822249,2523.851696,1790.301666,591.6466454,179.3966571,414.7964045,346.8566928,285.9265505,33.5998742,818.0575099,468.7560133,565.0902019,90.6005475,300.1756799,133.6607183,87.3862741,9.7540644,470.6057505,96.1546823,184.5488706,3.418018
"2008-07",23336.28752,12087.95979,6816.339034,3386.409394,1045.579309,6835.426269,3739.142923,6651.270709,1369.744603,2891.601525,446.1629822,1402.938511,3213.897576,2137.27145,1005.750839,478.5064044,1613.80259,1540.864089,446.3927643,138.0834789,3568.681609,1826.986325,934.1530048,321.44977,678.9617435,412.4555768,246.1342046,32.193078,1745.376973,574.4043902,505.1347947,66.6853672,227.2560403,152.2751062,63.3790033,3.2528324,1039.983255,172.0820958,185.4647827,5.4083783
"2008-08",22823.02906,11225.12212,6784.928308,3945.462726,867.5159081,6289.383454,3810.794889,7567.770773,1223.830664,2608.924748,377.5728311,944.7517054,2884.829296,1901.186868,1214.907697,288.4595935,1522.387661,1435.596007,604.315264,248.4959569,4519.574715,2010.903809,901.1448208,136.1474277,504.9135626,336.4502058,284.5087412,97.9581548,1153.163284,717.5595006,678.7561,59.4458634,193.0043156,107.0018559,72.0631581,5.5035015,447.2492885,276.230062,189.7669446,31.5054103
"2008-09",19684.87598,9608.826465,5861.317592,3368.033249,846.6986726,5556.062883,3419.262238,5620.68034,1279.639669,2704.25583,472.2090318,632.7659867,2287.934338,1935.31677,1159.56668,173.2450957,1571.664539,1181.8781,587.3721667,78.347433,2840.701485,1714.421808,723.9400163,341.617032,578.7922225,395.9420225,264.168496,40.7369277,1659.939641,443.4757223,444.2541899,156.5862766,231.7682257,149.4332068,72.7802782,18.2273211,438.0260145,40.8499638,115.9514219,37.9385865
"2008-10",22791.16592,11299.93132,6990.508759,3883.244009,617.4818301,7658.09257,3779.801919,6184.320972,1907.726696,2317.163478,346.9666365,597.0936444,3791.366218,2227.100867,1399.309401,240.3160842,1756.648593,1255.614702,664.4909752,103.0476488,3207.80743,2021.947976,793.2458956,161.3196697,709.3937598,657.300675,476.3014707,64.73079,1345.815585,654.9013747,283.2505012,33.1960176,162.9476441,63.2857607,107.799684,12.9335477,325.9520868,110.3574038,158.8460817,1.9380721
"2008-11",21337.26687,10770.20193,5855.266282,3596.267939,1115.530718,6143.435289,4786.66776,5856.080554,1479.863706,2004.710812,604.483464,462.0252844,2928.329598,1914.118322,985.6296274,315.3577415,2578.334901,1360.855087,676.5681597,170.9096122,2984.085912,1640.428559,770.2874953,461.2785884,687.9581267,376.2642944,368.1630653,47.4782196,996.5955312,406.5182221,504.8162911,96.7807676,353.5335347,115.0097618,123.8533445,12.086823,241.3643275,42.0720352,166.9499559,11.6389658
"2008-12",19799.31322,7940.205925,8056.689172,2887.036984,915.3811361,6937.730642,3566.751723,5362.365523,1521.679023,1604.788323,728.2541817,77.7438025,2887.643697,3085.264234,791.8096418,173.0130695,1380.817333,1663.197118,433.2753649,89.4619065,2207.360189,1823.958746,1059.463556,271.5830316,571.2061996,612.499354,111.2730459,226.7004234,600.2465821,536.327662,328.5519081,139.6621705,273.2848192,325.687544,120.7189197,8.5628988,19.6471051,9.7545139,41.9445477,6.3976358
"2009-01",40496.15713,25717.16859,12067.93487,2154.782609,556.2710597,14528.19854,8958.007262,9287.154473,2619.431764,3314.367478,1439.935092,349.0625246,9645.499968,4089.684787,590.8552613,202.1585214,5880.071289,2480.52149,518.6204085,78.7940744,5843.722813,2837.838271,507.3034837,98.2899045,1381.017619,1007.882971,150.3885676,80.1426068,1818.479179,1093.494119,317.5021666,84.8920126,994.9274499,413.442332,29.6193508,1.9459592,153.4502748,145.0708985,40.4933705,10.0479808
"2009-02",15534.87099,7321.267398,5076.531261,2432.708151,704.3641773,4949.940343,3175.791554,3466.686636,1358.47366,1528.635409,873.2523108,182.0910746,2447.408093,1565.722722,701.0714203,235.7381071,1293.328259,1325.587195,374.9085472,181.9675538,1664.220009,1222.518745,454.2513418,125.6965408,465.1204313,492.1839084,330.9732313,70.1960893,748.2130123,343.9153789,353.9028988,82.6041185,673.4413866,104.4565218,90.0825769,5.2718255,29.5362075,22.1467902,127.5181346,2.8899423
"2009-03",17976.38786,8716.370547,5887.952733,2634.065988,737.998592,6157.784101,3511.617113,4019.370128,1463.324038,1713.856511,883.9117871,226.5241814,2896.490569,2300.172008,742.5544356,218.5670888,1812.362443,1173.381274,405.5062687,120.3671286,1924.979481,1223.666038,784.2592836,86.4653258,641.4186431,428.2207422,208.5541453,185.1305069,690.7089527,595.1052406,341.1349929,86.9073244,680.1489639,134.7881375,38.362507,30.6121787,70.2614948,32.6192932,113.6943546,9.9490388
"2009-04",22254.28783,12097.51991,6625.987363,2748.928617,781.8519494,7340.198275,4342.278167,5188.21256,1728.273791,2263.637199,966.6541707,425.0336707,4071.071432,2440.85693,614.9866396,213.2832728,2520.044287,1274.037275,502.6098747,45.5867308,2736.218028,1476.398543,668.265428,307.3305607,986.7672936,402.7069206,244.1214655,94.6781117,1139.747261,535.6037822,536.3041272,51.9820287,504.2331614,412.3092779,41.712619,8.3991124,139.438442,84.0746337,140.9284627,60.5921323
"2009-05",18453.28082,8747.824208,5856.276257,2817.872569,1031.307782,5754.182613,3823.154968,4803.720498,1355.554484,1456.954989,657.1096516,602.6036119,2534.914659,1993.876518,904.2006434,321.1907931,1788.451153,1175.138013,624.1805206,235.3852811,2439.929272,1521.597066,602.3916306,239.80253,736.3066391,274.3901678,216.8699518,127.9877256,668.3485015,468.3616744,254.8773449,65.3674678,340.9956612,214.9355332,84.3688664,16.8095908,238.8783227,207.9772845,130.9836114,24.7643933
"2009-06",16865.38703,7698.148671,5327.481708,3232.809831,606.9468178,4740.480738,3309.348121,4960.099782,1015.831038,1648.7737,482.1604141,708.6932335,1887.913935,1813.490974,878.4900854,160.5857433,1466.367301,1246.880747,464.1985887,131.901484,2570.362075,1252.622109,1007.509417,129.6061822,445.0023692,406.125305,109.7929995,54.9103646,626.5847854,425.9382623,485.286339,110.9643134,278.6147216,104.8790996,84.5396995,14.1268934,423.3034839,77.5452112,202.9927015,4.8518369
"2009-07",22325.45848,10315.18484,6966.38541,3447.069546,1596.818689,5623.261264,4058.266005,7596.290408,1716.674632,2114.192748,482.0515137,734.7219133,2484.748758,2074.955805,868.2324237,195.3242779,1972.821876,1348.654507,484.7854851,252.004137,3209.956654,2203.099391,1229.187205,954.0471581,855.4016673,558.7550561,166.9243758,135.5935323,1099.60256,453.5107108,512.3721728,48.7073039,231.5646075,153.2096962,93.1871973,4.0900127,461.088717,174.2002435,92.3806862,7.0522666
"2009-08",19215.47077,10599.4454,4944.216012,2754.780331,917.0290288,5375.253749,3198.843207,6429.400514,1211.992782,1488.503716,542.3644247,969.1123793,2908.628811,1486.483147,769.4410702,210.7007211,1429.781294,999.8107012,457.1701709,312.0810406,4061.977279,1462.445593,726.6882049,178.2894368,543.1007273,351.1205079,252.4550317,65.3165146,655.4662007,394.8356913,348.0175233,90.1843011,270.2019275,162.7731022,70.7161582,38.6732368,730.2891602,86.7472693,130.292172,21.7837778
"2009-09",22930.6008,12003.54332,6389.083373,3446.067427,1091.906686,6573.071505,3880.709091,7748.799427,1339.121341,2123.901525,483.764881,781.2330353,2983.923469,1967.042364,1216.638989,405.4666824,1733.475621,1171.969716,551.7417878,423.5219661,4735.114303,1923.064061,965.1418202,125.4792429,724.5765333,427.4054082,116.7718109,70.3675881,1090.275355,636.7072961,337.6486447,59.2702295,213.9299413,156.0331193,106.0008439,7.8009765,522.248097,106.8614076,152.1235307,0
"2009-10",24108.68064,12565.01071,6952.654167,3745.151351,845.8644079,8056.398997,4284.103322,6864.156892,1884.507991,1924.243704,605.2934048,489.9763272,3974.573259,2467.213426,1283.078351,331.5339605,2069.338257,1350.419011,682.8541724,181.4918814,3895.004168,1916.224574,901.2089315,151.7192175,1014.981081,547.7611352,270.8482503,50.9175247,881.127926,531.8050536,453.3837461,57.9269781,405.2370661,96.2207725,92.0547309,11.7808353,324.7489529,43.0101944,61.7231695,60.4940104
"2009-11",20513.39901,9276.490916,6355.634987,3906.894747,974.3783625,6611.626836,4479.916181,5210.772219,1484.170394,1458.075907,724.323975,544.5135009,2820.919216,2373.151025,964.1988682,453.3577263,1875.796472,1461.512468,976.4614331,166.1458085,2610.955581,1542.195289,940.8598351,116.7615135,656.6174651,310.2701103,354.232643,163.0501753,706.365915,366.9719344,322.4086455,62.3294125,442.7169677,154.1800054,117.0178375,10.4091644,163.1192987,147.3541552,231.715485,2.324562
"2009-12",19157.14444,8025.261244,7380.695873,2960.81171,790.375616,6453.656626,3417.328626,5063.240517,1453.870168,1821.059293,585.7437064,362.2455065,2472.71896,2929.948843,779.7215333,271.2672897,1519.48093,1434.584707,350.0762002,113.1867888,2426.014971,1677.522166,726.9701478,232.7332329,410.3997457,477.5389934,516.0406803,49.8907485,639.4149484,686.9090877,407.5206692,87.2145879,304.465688,145.4505936,99.7444566,36.0829682,252.7660013,28.7414826,80.7380226,0
"2010-01",40496.7327,24671.02394,12747.48366,2317.199852,761.0252513,14845.66528,9235.609275,8882.794822,2368.052852,2994.677213,1781.497115,388.4361399,8940.448589,4988.661927,544.4764703,372.0782984,6433.195006,2272.531913,382.8154346,147.066921,4840.369259,3073.158444,882.8406672,86.426452,1442.274871,810.291824,67.7712599,47.7148974,1586.087693,1050.483391,300.7972663,57.3088627,1208.43655,450.7218463,71.9088989,50.4298198,220.2119716,101.6343138,66.5898545,0
"2010-02",16360.85767,7228.228387,5545.672217,2751.916749,835.0403229,5438.077218,3379.513588,4122.482001,1116.558632,1469.90927,662.9003808,171.4165851,2747.267782,1879.80286,589.7378752,221.2687012,1587.27031,1140.519443,459.2760564,192.4477787,1404.01788,1557.456574,920.7633322,240.244215,520.4132616,309.7970709,183.9918224,102.3564768,462.3443401,494.0072744,444.0582863,69.4993695,458.5175347,92.3156903,106.162372,5.9047838,48.3972788,71.7733041,47.9270043,3.3189979
"2010-03",17441.84826,8394.12044,5135.02272,3108.637463,804.06764,5622.182878,3981.941047,3857.892358,1236.964801,1507.611404,989.2086303,246.0471434,2669.714397,1716.76436,964.2968536,271.4072677,1951.035926,1235.465904,602.3946816,193.0445355,1578.321244,1227.772232,866.5541717,185.2447104,665.302569,329.3577941,186.8989776,55.4054603,633.9096495,468.5426272,313.15978,91.9993477,819.2135055,125.9744641,38.9853457,5.035315,76.6231492,31.1453379,136.3476529,1.9310034
"2010-04",23147.4804,12489.49752,7346.001074,2459.50784,852.4739637,7964.284344,4784.462277,5224.353781,1796.238675,2092.241821,848.6108358,437.2886617,4233.230927,2613.518354,860.9892366,256.5458262,2814.712855,1445.831753,415.6022232,108.3154462,2476.392239,1954.449191,557.2759047,236.2364454,972.5923523,558.2164047,177.6414712,87.7884467,1065.768774,587.7684465,290.8211295,147.8834711,647.6979059,136.1890858,56.0780811,8.645763,279.1024646,50.027838,101.099794,7.0585651
"2010-05",16769.55614,7027.964306,5103.112082,3495.579696,1142.90006,4983.038304,3303.838059,4561.746209,1338.542943,1532.869991,581.5787385,467.9418996,2223.140383,1688.325378,748.710366,322.8621769,1084.792711,1059.647513,916.0857634,243.3120717,2072.45734,1328.924729,887.3007293,273.0634108,505.0772034,341.9671037,339.5589899,151.9396462,539.0129888,507.0243518,442.1041284,44.7285223,338.2518726,82.34672,58.2264865,102.7536594,265.2318067,94.8762872,103.5932327,4.240573
"2010-06",19340.10025,8754.089205,6220.050535,3437.86131,928.0992017,5345.897182,3636.104865,5998.568499,1351.128706,1732.459432,433.994416,841.9471514,2346.284164,1654.070907,1069.125245,276.4168669,1554.588194,1291.275467,524.2746592,265.9665447,2745.430436,2134.834568,935.4361367,182.8673582,499.9023839,423.4334649,319.4575743,108.3352833,957.2208186,341.43065,380.2064431,53.6015205,178.3846166,169.9405475,69.2615457,16.4077062,472.2785918,205.0649308,140.0997069,24.5039219
"2010-07",22983.41656,10493.74149,7064.790931,4186.386636,1238.497498,7575.844338,4007.672408,6923.379072,1203.415499,2171.738756,367.2759585,734.0905265,3124.571111,2853.997253,1320.172248,277.1037256,1957.200156,1148.17485,659.2879854,243.0094172,3262.283736,1970.570856,1472.270806,218.2536735,504.9807344,413.307376,196.1992144,88.9281746,1101.099962,431.5148661,337.3767002,301.7472283,116.8345279,159.2392321,77.8931801,13.3090184,426.7712671,87.9864973,123.186502,96.1462601
"2010-08",21828.27793,10822.41223,5580.248631,4091.270088,1334.34698,6037.261596,3547.868396,7405.301146,1118.796994,2294.716719,376.8515617,1047.481513,2557.944101,1945.344347,987.9927542,545.9803935,1624.196731,1127.499342,588.8269674,207.3453557,4240.966471,1667.718601,1131.369295,365.2467797,611.8460458,245.5698379,190.234232,71.1468781,1137.379789,282.3535264,818.0794899,56.903914,116.3965726,149.6591421,83.7414785,27.0543685,533.6825174,162.1038347,291.0258713,60.66929
"2010-09",22313.46409,11248.06883,6064.240527,3791.823814,1209.330913,6808.934499,3263.593988,7411.331334,1271.795539,2271.585985,478.4017976,807.8209444,2970.027346,2315.297471,1132.448285,391.1613978,1478.168261,1013.989282,659.3423579,112.0940866,4336.397876,1706.366559,975.2261842,393.3407138,527.9465903,340.8357395,329.5353902,73.4778192,1159.316227,435.405636,464.0744901,212.7896323,226.2413996,121.9642629,113.6953268,16.5008083,549.9711328,130.3815772,117.5017799,9.9664545
"2010-10",23979.21373,12252.9373,6868.150741,3775.509861,1082.615827,7568.28957,3749.919471,7193.468423,1730.766749,2644.233933,444.5050459,648.0305384,3617.355236,2639.582387,884.5307442,426.8212024,1624.163123,1343.489009,664.6700888,117.5972496,4099.58672,1781.547385,1078.822882,233.5114373,962.1305492,447.8566236,201.9898699,118.7897059,1249.302566,533.2790981,713.1916548,148.460614,252.9624047,72.1707852,114.5153735,4.8564825,447.4367016,50.2254532,117.7892482,32.5791354
"2010-11",20642.89681,10356.83929,5831.985907,3360.858093,1093.213512,6225.15936,4179.837601,6250.036067,1253.722337,1758.601909,716.514095,259.0254386,2819.638412,1956.791519,1072.254235,376.4751945,2241.745879,1094.505331,622.7831041,220.8032865,3419.170189,1779.63252,758.916563,292.3167951,608.4905414,390.0113163,214.6068586,40.6136208,729.8373931,420.6190137,486.0747495,122.0707523,386.6642076,155.8870212,142.0488576,31.9140086,151.2926728,34.5391862,64.1737254,9.0198542
"2010-12",18576.66721,7681.970922,7230.595596,2661.649664,1002.451024,6500.617036,3927.884803,4400.015243,1408.947169,1588.662529,521.0345246,229.5059036,2558.352691,2997.720611,824.0024903,120.5412431,1499.53193,1679.079285,489.1529851,260.1206032,2099.085271,1264.326454,810.4755266,226.1279905,530.6682796,490.6425399,153.3025901,234.3337589,614.3612762,626.1880554,274.680278,73.4329193,326.6222137,122.1687235,61.971677,10.2719104,53.3492606,50.469927,48.0641172,77.6225988
"2011-01",38231.78212,24222.11402,11023.10273,2111.184588,875.3807752,14536.81939,9618.953755,5677.391528,3198.291698,3425.009153,1496.147208,279.1693841,9520.9441,4133.297887,637.8358814,244.7415224,6628.263114,2290.965817,362.6792797,337.045545,3125.831394,1870.182332,595.567237,85.8105654,1900.003132,1151.584469,69.9536336,76.7504646,1891.448958,1046.716044,392.3725639,94.4715878,1054.472051,378.6549616,38.392053,24.6281429,101.1512744,151.7012231,14.3839395,11.9329471
"2011-02",16197.25835,7266.325077,5215.697731,2955.734677,759.5008676,5433.375785,3385.573787,4044.410675,1083.225117,1366.830894,646.4761507,237.3659432,2444.291835,1880.473981,890.0493823,218.5605865,1573.225395,1200.831318,415.6487683,195.8683061,1834.02806,1139.946979,865.8292568,204.6063801,486.3915218,359.9175381,164.4293025,72.4867546,539.4555608,434.1841932,346.7694607,46.4216796,353.9377209,182.9429519,94.7958698,14.7996081,34.9949836,17.4007703,178.2126367,6.7575526
"2011-03",17470.92231,7931.302905,5125.402319,3437.567145,976.6499456,6234.227336,4047.359441,2982.339829,1399.818164,1596.445104,840.2946286,370.4378112,2461.566396,2269.281228,1219.820564,283.5591483,1937.981904,1129.618504,849.9241332,129.8348994,1532.433513,729.9798596,435.5954415,284.3310152,624.399829,387.3863553,314.5883939,73.4435859,708.7745946,359.5550076,378.8362108,149.2792911,598.3822349,131.9679776,84.3062415,25.6381746,67.7644334,117.6133869,154.4961598,30.5638311
"2011-04",24884.56433,13199.30859,7705.071674,3086.717222,893.4668451,8333.7705,4882.342194,6832.533949,1927.441872,2038.637927,581.9578353,287.8800566,4524.106125,2586.002252,909.9727485,313.6893738,2867.413557,1370.540498,494.5910897,149.79705,3266.201693,2610.382755,805.8870749,150.0624261,1075.434723,526.9026118,245.195245,79.9092923,1099.374068,407.3962619,399.2151051,132.6524922,233.6409529,140.2243717,160.6590445,47.4334662,133.1374734,63.622924,71.1969147,19.9227445
"2011-05",19894.99535,8200.469203,6675.39195,3596.591906,1422.542289,6423.739822,3766.276011,5583.612847,1509.275484,1729.438065,524.0575225,358.5955964,2575.218275,2312.168549,1224.05441,312.298589,1640.733473,1389.572684,484.459187,251.5106671,2027.028254,1975.585542,1085.189744,495.8093066,771.8408617,383.9537025,163.4211675,190.0597522,754.283132,435.1171083,386.2435731,153.7942519,286.6090971,133.8847455,99.598558,3.9651219,144.756111,45.1096192,153.6252663,15.1045999
"2011-06",17816.07187,7676.939225,5464.73074,3556.585586,1117.816317,5426.149996,3602.534233,4661.321382,1303.080551,1857.134171,577.4302697,388.4212652,2096.906771,1809.418518,1199.522222,320.3024845,1689.286252,1031.540677,536.1518543,345.5554494,1999.079846,1550.415114,830.7844252,281.0419956,669.2216452,373.6308586,214.6096943,45.618353,597.886414,490.9353528,664.6609953,103.6514091,375.7848466,126.1960309,56.1500478,19.2993444,248.7734498,82.5941883,54.7063465,2.3472806
"2011-07",26851.61347,13091.22012,7771.319805,4559.706104,1429.367449,8547.382479,4491.31884,8313.792717,1726.740466,2207.009061,521.7163475,1043.653564,4102.124882,2657.645843,1343.804446,443.8073068,2086.684018,1386.820039,719.8178656,297.9969175,4238.038443,2355.495357,1465.986562,254.2723548,769.3413228,434.8068129,357.5975886,164.9947418,975.0670707,625.576991,468.6010726,137.7639262,252.0474448,148.4109516,105.4174343,15.8405168,667.9169347,162.5638098,98.4811341,114.6916853
"2011-08",22646.64906,9996.248504,6295.693206,4791.878128,1562.829221,6397.820441,3629.523455,7318.558309,1455.473743,2372.257215,355.1851771,1117.830719,2411.682771,2144.622349,1515.191865,326.3234572,1392.924173,1233.770692,538.9406765,463.8879129,3850.208224,1607.428329,1387.148616,473.7731405,605.0973601,533.7162199,159.766888,156.8932751,992.9905833,386.6083793,879.0805193,113.5777333,155.8383384,117.6595646,70.0676488,11.6196253,587.5070548,271.8876726,241.681915,16.754077
"2011-09",20541.94605,9545.246586,5964.04644,4165.567484,867.0855437,6004.803525,3760.480805,6708.17483,1108.084854,1981.639547,501.5656725,477.1968202,2477.363162,1986.077304,1196.063166,345.299893,1784.928282,1260.379119,584.5585749,130.6148295,3268.268644,1778.893935,1461.008416,200.0038345,461.1331707,341.2198439,262.5506562,43.1811829,1059.517663,349.0529358,482.7542721,90.3146764,223.4524082,170.0937481,53.5281433,54.4913729,270.5832567,78.3295531,125.1042559,3.1797545
"2011-10",24134.95562,12491.70423,6580.647331,3831.800752,1230.803303,6740.912169,3548.58529,7497.494282,1793.003031,3317.202433,615.252117,622.5062979,3261.546711,2213.732676,885.3366549,380.2961275,1713.082608,1142.815707,557.2363086,135.4506664,4018.361917,1763.414365,1325.278992,390.4390078,896.8723268,430.8480964,365.4933436,99.7892637,1811.371903,755.9631529,553.9022927,195.965084,363.8851244,196.507897,45.4863594,9.3727362,426.5836436,77.3654364,99.0668006,19.4904173
"2011-11",20130.46263,9616.445549,6374.857922,3294.21835,844.9408137,6284.891076,4283.92253,5190.585314,1398.838921,1858.642636,814.0004066,299.5817507,2481.857486,2417.841276,1028.978627,356.213688,2125.722464,1331.849496,685.8679516,140.4826185,2926.39499,1494.431657,579.0437295,190.7149377,672.1332756,366.0272085,273.6897275,86.9887094,657.8091227,582.7140708,564.3129253,53.806517,632.8916729,87.6076829,82.208492,11.2925588,119.6365386,94.3865307,80.1168971,5.4417843
"2011-12",20272.43802,8389.761912,8761.467784,2527.034431,594.1738946,7071.753343,4250.159354,5172.172247,1116.331793,1675.108303,593.075246,393.8377352,2647.027639,3256.595242,862.5217404,305.6087217,1829.888348,1811.980513,535.1684508,73.1220426,2246.447267,2457.579635,365.8069782,102.3383667,468.1473216,504.8871211,91.7160063,51.5813439,603.8302149,512.5748781,520.8865761,37.8166338,295.4476646,190.9496392,92.6671822,14.01076,298.9734574,26.9007547,58.2674972,9.6960259
